Test Size,Solver,Alpha,Hidden Layer Size,Score
0.4,sgd,1e-06,"( 8.0,1.0)",0.5763358778625954
0.4,sgd,1e-06,"( 8.0,2.0)",0.6087786259541985
0.4,sgd,1e-06,"( 8.0,3.0)",0.5763358778625954
0.4,sgd,1e-06,"( 8.0,4.0)",0.6335877862595419
0.4,sgd,1e-06,"( 8.0,5.0)",0.6316793893129771
0.4,sgd,1e-06,"( 9.0,1.0)",0.5763358778625954
0.4,sgd,1e-06,"( 9.0,2.0)",0.5763358778625954
0.4,sgd,1e-06,"( 9.0,3.0)",0.6240458015267175
0.4,sgd,1e-06,"( 9.0,4.0)",0.5763358778625954
0.4,sgd,1e-06,"( 9.0,5.0)",0.6755725190839694
0.4,sgd,1e-06,"( 10.0,1.0)",0.5763358778625954
0.4,sgd,1e-06,"( 10.0,2.0)",0.5763358778625954
0.4,sgd,1e-06,"( 10.0,3.0)",0.6202290076335878
0.4,sgd,1e-06,"( 10.0,4.0)",0.5896946564885496
0.4,sgd,1e-06,"( 10.0,5.0)",0.6450381679389313
0.4,sgd,0.001,"( 6.0,1.0)",0.5763358778625954
0.4,sgd,0.001,"( 6.0,2.0)",0.6183206106870229
0.4,sgd,0.001,"( 6.0,3.0)",0.5763358778625954
0.4,sgd,0.001,"( 6.0,4.0)",0.6221374045801527
0.4,sgd,0.001,"( 6.0,5.0)",0.5763358778625954
0.4,sgd,0.001,"( 7.0,1.0)",0.5763358778625954
0.4,sgd,0.001,"( 7.0,2.0)",0.5763358778625954
0.4,sgd,0.001,"( 7.0,3.0)",0.5763358778625954
0.4,sgd,0.001,"( 7.0,4.0)",0.5763358778625954
0.4,sgd,0.001,"( 7.0,5.0)",0.5763358778625954
0.4,sgd,0.001,"( 8.0,1.0)",0.5763358778625954
0.4,sgd,0.001,"( 8.0,2.0)",0.6087786259541985
0.4,sgd,0.001,"( 8.0,3.0)",0.5763358778625954
0.4,sgd,0.001,"( 8.0,4.0)",0.6335877862595419
0.4,sgd,0.001,"( 8.0,5.0)",0.6316793893129771
0.4,sgd,0.001,"( 9.0,1.0)",0.5763358778625954
0.4,sgd,0.001,"( 9.0,2.0)",0.5763358778625954
0.4,sgd,0.001,"( 9.0,3.0)",0.6240458015267175
0.4,sgd,0.001,"( 9.0,4.0)",0.5763358778625954
0.4,sgd,0.001,"( 9.0,5.0)",0.6755725190839694
0.4,sgd,0.001,"( 10.0,1.0)",0.5763358778625954
0.4,sgd,0.001,"( 10.0,2.0)",0.5763358778625954
0.4,sgd,0.001,"( 10.0,3.0)",0.6202290076335878
0.4,sgd,0.001,"( 10.0,4.0)",0.5896946564885496
0.4,sgd,0.001,"( 10.0,5.0)",0.6450381679389313
0.4,adam,1e-09,"( 6.0,1.0)",0.5763358778625954
0.4,adam,1e-09,"( 6.0,2.0)",0.6221374045801527
0.4,adam,1e-09,"( 6.0,3.0)",0.5992366412213741
0.4,adam,1e-09,"( 6.0,4.0)",0.6278625954198473
0.4,adam,1e-09,"( 6.0,5.0)",0.42366412213740456
0.4,adam,1e-09,"( 7.0,1.0)",0.5763358778625954
0.4,adam,1e-09,"( 7.0,2.0)",0.42366412213740456
0.4,adam,1e-09,"( 7.0,3.0)",0.42366412213740456
0.4,adam,1e-09,"( 7.0,4.0)",0.6354961832061069
0.4,adam,1e-09,"( 7.0,5.0)",0.6278625954198473
0.4,adam,1e-09,"( 8.0,1.0)",0.42366412213740456
0.4,adam,1e-09,"( 8.0,2.0)",0.6183206106870229
0.4,adam,1e-09,"( 8.0,3.0)",0.5763358778625954
0.4,adam,1e-09,"( 8.0,4.0)",0.6622137404580153
0.4,adam,1e-09,"( 8.0,5.0)",0.6469465648854962
0.4,adam,1e-09,"( 9.0,1.0)",0.5763358778625954
0.4,adam,1e-09,"( 9.0,2.0)",0.6068702290076335
0.4,adam,1e-09,"( 9.0,3.0)",0.6431297709923665
0.4,adam,1e-09,"( 9.0,4.0)",0.42366412213740456
0.4,adam,1e-09,"( 9.0,5.0)",0.6984732824427481
0.4,adam,1e-09,"( 10.0,1.0)",0.5763358778625954
0.4,adam,1e-09,"( 10.0,2.0)",0.6412213740458015
0.4,adam,1e-09,"( 10.0,3.0)",0.5763358778625954
0.4,adam,1e-09,"( 10.0,4.0)",0.6412213740458015
0.4,adam,1e-09,"( 10.0,5.0)",0.683206106870229
0.4,adam,1e-06,"( 6.0,1.0)",0.5763358778625954
0.4,adam,1e-06,"( 6.0,2.0)",0.6221374045801527
0.4,adam,1e-06,"( 6.0,3.0)",0.5992366412213741
0.4,adam,1e-06,"( 6.0,4.0)",0.6278625954198473
0.4,adam,1e-06,"( 6.0,5.0)",0.42366412213740456
0.4,adam,1e-06,"( 7.0,1.0)",0.5763358778625954
0.4,adam,1e-06,"( 7.0,2.0)",0.42366412213740456
0.4,adam,1e-06,"( 7.0,3.0)",0.42366412213740456
0.4,adam,1e-06,"( 7.0,4.0)",0.6354961832061069
0.4,adam,1e-06,"( 7.0,5.0)",0.6278625954198473
0.4,adam,1e-06,"( 8.0,1.0)",0.42366412213740456
0.4,adam,1e-06,"( 8.0,2.0)",0.6183206106870229
0.4,adam,1e-06,"( 8.0,3.0)",0.5763358778625954
0.4,adam,1e-06,"( 8.0,4.0)",0.6622137404580153
0.4,adam,1e-06,"( 8.0,5.0)",0.6469465648854962
0.4,adam,1e-06,"( 9.0,1.0)",0.5763358778625954
0.4,adam,1e-06,"( 9.0,2.0)",0.6068702290076335
0.4,adam,1e-06,"( 9.0,3.0)",0.6431297709923665
0.4,adam,1e-06,"( 9.0,4.0)",0.42366412213740456
0.4,adam,1e-06,"( 9.0,5.0)",0.6984732824427481
0.4,adam,1e-06,"( 10.0,1.0)",0.5763358778625954
0.4,adam,1e-06,"( 10.0,2.0)",0.6412213740458015
0.4,adam,1e-06,"( 10.0,3.0)",0.5763358778625954
0.4,adam,1e-06,"( 10.0,4.0)",0.6412213740458015
0.4,adam,1e-06,"( 10.0,5.0)",0.683206106870229
0.4,adam,0.001,"( 6.0,1.0)",0.5763358778625954
0.4,adam,0.001,"( 6.0,2.0)",0.6221374045801527
0.4,adam,0.001,"( 6.0,3.0)",0.5954198473282443
0.4,adam,0.001,"( 6.0,4.0)",0.6526717557251909
0.4,adam,0.001,"( 6.0,5.0)",0.42366412213740456
0.4,adam,0.001,"( 7.0,1.0)",0.5763358778625954
0.4,adam,0.001,"( 7.0,2.0)",0.5763358778625954
0.4,adam,0.001,"( 7.0,3.0)",0.42366412213740456
0.4,adam,0.001,"( 7.0,4.0)",0.6354961832061069
0.4,adam,0.001,"( 7.0,5.0)",0.6297709923664122
0.4,adam,0.001,"( 8.0,1.0)",0.42366412213740456
0.4,adam,0.001,"( 8.0,2.0)",0.648854961832061
0.4,adam,0.001,"( 8.0,3.0)",0.5763358778625954
0.4,adam,0.001,"( 8.0,4.0)",0.6984732824427481
0.4,adam,0.001,"( 8.0,5.0)",0.6469465648854962
0.4,adam,0.001,"( 9.0,1.0)",0.5763358778625954
0.4,adam,0.001,"( 9.0,2.0)",0.6068702290076335
0.4,adam,0.001,"( 9.0,3.0)",0.6431297709923665
0.4,adam,0.001,"( 9.0,4.0)",0.42366412213740456
0.4,adam,0.001,"( 9.0,5.0)",0.6984732824427481
0.4,adam,0.001,"( 10.0,1.0)",0.5763358778625954
0.4,adam,0.001,"( 10.0,2.0)",0.6393129770992366
0.4,adam,0.001,"( 10.0,3.0)",0.5763358778625954
0.4,adam,0.001,"( 10.0,4.0)",0.6450381679389313
0.4,adam,0.001,"( 10.0,5.0)",0.683206106870229
0.5,lbfgs,1e-09,"( 6.0,1.0)",0.5923664122137404
0.5,lbfgs,1e-09,"( 6.0,2.0)",0.5923664122137404
0.5,lbfgs,1e-09,"( 6.0,3.0)",0.5923664122137404
0.5,lbfgs,1e-09,"( 6.0,4.0)",0.76793893129771
0.5,lbfgs,1e-09,"( 6.0,5.0)",0.7893129770992366
0.5,lbfgs,1e-09,"( 7.0,1.0)",0.5923664122137404
0.5,lbfgs,1e-09,"( 7.0,2.0)",0.5923664122137404
0.5,lbfgs,1e-09,"( 7.0,3.0)",0.5923664122137404
0.5,lbfgs,1e-09,"( 7.0,4.0)",0.7694656488549618
0.5,lbfgs,1e-09,"( 7.0,5.0)",0.7404580152671756
0.5,lbfgs,1e-09,"( 8.0,1.0)",0.5923664122137404
0.5,lbfgs,1e-09,"( 8.0,2.0)",0.5923664122137404
0.5,lbfgs,1e-09,"( 8.0,3.0)",0.5923664122137404
0.5,lbfgs,1e-09,"( 8.0,4.0)",0.7877862595419848
0.5,lbfgs,1e-09,"( 8.0,5.0)",0.7908396946564885
0.5,lbfgs,1e-09,"( 9.0,1.0)",0.5923664122137404
0.5,lbfgs,1e-09,"( 9.0,2.0)",0.5923664122137404
0.5,lbfgs,1e-09,"( 9.0,3.0)",0.7969465648854962
0.5,lbfgs,1e-09,"( 9.0,4.0)",0.5923664122137404
0.5,lbfgs,1e-09,"( 9.0,5.0)",0.7847328244274809
0.5,lbfgs,1e-09,"( 10.0,1.0)",0.5923664122137404
0.5,lbfgs,1e-09,"( 10.0,2.0)",0.7938931297709924
0.5,lbfgs,1e-09,"( 10.0,3.0)",0.5923664122137404
0.5,lbfgs,1e-09,"( 10.0,4.0)",0.6580152671755726
0.5,lbfgs,1e-09,"( 10.0,5.0)",0.5923664122137404
0.5,lbfgs,1e-06,"( 6.0,1.0)",0.5923664122137404
0.5,lbfgs,1e-06,"( 6.0,2.0)",0.5923664122137404
0.5,lbfgs,1e-06,"( 6.0,3.0)",0.5923664122137404
0.5,lbfgs,1e-06,"( 6.0,4.0)",0.7908396946564885
0.5,lbfgs,1e-06,"( 6.0,5.0)",0.7801526717557252
0.5,lbfgs,1e-06,"( 7.0,1.0)",0.5923664122137404
0.5,lbfgs,1e-06,"( 7.0,2.0)",0.5923664122137404
0.5,lbfgs,1e-06,"( 7.0,3.0)",0.5923664122137404
0.5,lbfgs,1e-06,"( 7.0,4.0)",0.7404580152671756
0.5,lbfgs,1e-06,"( 7.0,5.0)",0.783206106870229
0.5,lbfgs,1e-06,"( 8.0,1.0)",0.5923664122137404
0.5,lbfgs,1e-06,"( 8.0,2.0)",0.5923664122137404
0.5,lbfgs,1e-06,"( 8.0,3.0)",0.5923664122137404
0.5,lbfgs,1e-06,"( 8.0,4.0)",0.6885496183206107
0.5,lbfgs,1e-06,"( 8.0,5.0)",0.7908396946564885
0.5,lbfgs,1e-06,"( 9.0,1.0)",0.5923664122137404
0.5,lbfgs,1e-06,"( 9.0,2.0)",0.5923664122137404
0.5,lbfgs,1e-06,"( 9.0,3.0)",0.7053435114503817
0.5,lbfgs,1e-06,"( 9.0,4.0)",0.5923664122137404
0.5,lbfgs,1e-06,"( 9.0,5.0)",0.7740458015267175
0.5,lbfgs,1e-06,"( 10.0,1.0)",0.5923664122137404
0.5,lbfgs,1e-06,"( 10.0,2.0)",0.7862595419847328
0.5,lbfgs,1e-06,"( 10.0,3.0)",0.5923664122137404
0.5,lbfgs,1e-06,"( 10.0,4.0)",0.6458015267175573
0.5,lbfgs,1e-06,"( 10.0,5.0)",0.5923664122137404
0.5,lbfgs,0.001,"( 6.0,1.0)",0.5923664122137404
0.5,lbfgs,0.001,"( 6.0,2.0)",0.5923664122137404
0.5,lbfgs,0.001,"( 6.0,3.0)",0.5923664122137404
0.5,lbfgs,0.001,"( 6.0,4.0)",0.783206106870229
0.5,lbfgs,0.001,"( 6.0,5.0)",0.7526717557251908
0.5,lbfgs,0.001,"( 7.0,1.0)",0.5923664122137404
0.5,lbfgs,0.001,"( 7.0,2.0)",0.5923664122137404
0.5,lbfgs,0.001,"( 7.0,3.0)",0.5923664122137404
0.5,lbfgs,0.001,"( 7.0,4.0)",0.7450381679389313
0.5,lbfgs,0.001,"( 7.0,5.0)",0.7862595419847328
0.5,lbfgs,0.001,"( 8.0,1.0)",0.5923664122137404
0.5,lbfgs,0.001,"( 8.0,2.0)",0.5923664122137404
0.5,lbfgs,0.001,"( 8.0,3.0)",0.5923664122137404
0.5,lbfgs,0.001,"( 8.0,4.0)",0.7877862595419848
0.5,lbfgs,0.001,"( 8.0,5.0)",0.7816793893129771
0.5,lbfgs,0.001,"( 9.0,1.0)",0.5923664122137404
0.5,lbfgs,0.001,"( 9.0,2.0)",0.5923664122137404
0.5,lbfgs,0.001,"( 9.0,3.0)",0.7267175572519083
0.5,lbfgs,0.001,"( 9.0,4.0)",0.5923664122137404
0.5,lbfgs,0.001,"( 9.0,5.0)",0.7770992366412214
0.5,lbfgs,0.001,"( 10.0,1.0)",0.5923664122137404
0.5,lbfgs,0.001,"( 10.0,2.0)",0.7847328244274809
0.5,lbfgs,0.001,"( 10.0,3.0)",0.5923664122137404
0.5,lbfgs,0.001,"( 10.0,4.0)",0.6458015267175573
0.5,lbfgs,0.001,"( 10.0,5.0)",0.5923664122137404
0.5,sgd,1e-09,"( 6.0,1.0)",0.5923664122137404
0.5,sgd,1e-09,"( 6.0,2.0)",0.6305343511450382
0.5,sgd,1e-09,"( 6.0,3.0)",0.5923664122137404
0.5,sgd,1e-09,"( 6.0,4.0)",0.6427480916030535
0.5,sgd,1e-09,"( 6.0,5.0)",0.5923664122137404
0.5,sgd,1e-09,"( 7.0,1.0)",0.5923664122137404
0.5,sgd,1e-09,"( 7.0,2.0)",0.5923664122137404
0.5,sgd,1e-09,"( 7.0,3.0)",0.5923664122137404
0.5,sgd,1e-09,"( 7.0,4.0)",0.6595419847328244
0.5,sgd,1e-09,"( 7.0,5.0)",0.5923664122137404
0.5,sgd,1e-09,"( 8.0,1.0)",0.5923664122137404
0.5,sgd,1e-09,"( 8.0,2.0)",0.5923664122137404
0.5,sgd,1e-09,"( 8.0,3.0)",0.5923664122137404
0.5,sgd,1e-09,"( 8.0,4.0)",0.6580152671755726
0.5,sgd,1e-09,"( 8.0,5.0)",0.6442748091603053
0.5,sgd,1e-09,"( 9.0,1.0)",0.5923664122137404
0.5,sgd,1e-09,"( 9.0,2.0)",0.5923664122137404
0.5,sgd,1e-09,"( 9.0,3.0)",0.6412213740458015
0.5,sgd,1e-09,"( 9.0,4.0)",0.5923664122137404
0.5,sgd,1e-09,"( 9.0,5.0)",0.665648854961832
0.5,sgd,1e-09,"( 10.0,1.0)",0.5923664122137404
0.5,sgd,1e-09,"( 10.0,2.0)",0.5923664122137404
0.5,sgd,1e-09,"( 10.0,3.0)",0.6442748091603053
0.5,sgd,1e-09,"( 10.0,4.0)",0.6198473282442748
0.5,sgd,1e-09,"( 10.0,5.0)",0.648854961832061
0.5,sgd,1e-06,"( 6.0,1.0)",0.5923664122137404
0.5,sgd,1e-06,"( 6.0,2.0)",0.6305343511450382
0.5,sgd,1e-06,"( 6.0,3.0)",0.5923664122137404
0.5,sgd,1e-06,"( 6.0,4.0)",0.6427480916030535
0.5,sgd,1e-06,"( 6.0,5.0)",0.5923664122137404
0.5,sgd,1e-06,"( 7.0,1.0)",0.5923664122137404
0.5,sgd,1e-06,"( 7.0,2.0)",0.5923664122137404
0.5,sgd,1e-06,"( 7.0,3.0)",0.5923664122137404
0.5,sgd,1e-06,"( 7.0,4.0)",0.6595419847328244
0.5,sgd,1e-06,"( 7.0,5.0)",0.5923664122137404
0.5,sgd,1e-06,"( 8.0,1.0)",0.5923664122137404
0.5,sgd,1e-06,"( 8.0,2.0)",0.5923664122137404
0.5,sgd,1e-06,"( 8.0,3.0)",0.5923664122137404
0.5,sgd,1e-06,"( 8.0,4.0)",0.6580152671755726
0.5,sgd,1e-06,"( 8.0,5.0)",0.6442748091603053
0.5,sgd,1e-06,"( 9.0,1.0)",0.5923664122137404
0.5,sgd,1e-06,"( 9.0,2.0)",0.5923664122137404
0.5,sgd,1e-06,"( 9.0,3.0)",0.6412213740458015
0.5,sgd,1e-06,"( 9.0,4.0)",0.5923664122137404
0.5,sgd,1e-06,"( 9.0,5.0)",0.665648854961832
0.5,sgd,1e-06,"( 10.0,1.0)",0.5923664122137404
0.5,sgd,1e-06,"( 10.0,2.0)",0.5923664122137404
0.5,sgd,1e-06,"( 10.0,3.0)",0.6442748091603053
0.5,sgd,1e-06,"( 10.0,4.0)",0.6198473282442748
0.5,sgd,1e-06,"( 10.0,5.0)",0.648854961832061
0.5,sgd,0.001,"( 6.0,1.0)",0.5923664122137404
0.5,sgd,0.001,"( 6.0,2.0)",0.6305343511450382
0.5,sgd,0.001,"( 6.0,3.0)",0.5923664122137404
0.5,sgd,0.001,"( 6.0,4.0)",0.6427480916030535
0.5,sgd,0.001,"( 6.0,5.0)",0.5923664122137404
0.5,sgd,0.001,"( 7.0,1.0)",0.5923664122137404
0.5,sgd,0.001,"( 7.0,2.0)",0.5923664122137404
0.5,sgd,0.001,"( 7.0,3.0)",0.5923664122137404
0.5,sgd,0.001,"( 7.0,4.0)",0.6595419847328244
0.5,sgd,0.001,"( 7.0,5.0)",0.5923664122137404
0.5,sgd,0.001,"( 8.0,1.0)",0.5923664122137404
0.5,sgd,0.001,"( 8.0,2.0)",0.5923664122137404
0.5,sgd,0.001,"( 8.0,3.0)",0.5923664122137404
0.5,sgd,0.001,"( 8.0,4.0)",0.6580152671755726
0.5,sgd,0.001,"( 8.0,5.0)",0.6442748091603053
0.5,sgd,0.001,"( 9.0,1.0)",0.5923664122137404
0.5,sgd,0.001,"( 9.0,2.0)",0.5923664122137404
0.5,sgd,0.001,"( 9.0,3.0)",0.6412213740458015
0.5,sgd,0.001,"( 9.0,4.0)",0.5923664122137404
0.5,sgd,0.001,"( 9.0,5.0)",0.665648854961832
0.5,sgd,0.001,"( 10.0,1.0)",0.5923664122137404
0.5,sgd,0.001,"( 10.0,2.0)",0.5923664122137404
0.5,sgd,0.001,"( 10.0,3.0)",0.6442748091603053
0.5,sgd,0.001,"( 10.0,4.0)",0.6198473282442748
0.5,sgd,0.001,"( 10.0,5.0)",0.648854961832061
0.5,adam,1e-09,"( 6.0,1.0)",0.5923664122137404
0.5,adam,1e-09,"( 6.0,2.0)",0.6320610687022901
0.5,adam,1e-09,"( 6.0,3.0)",0.6106870229007634
0.5,adam,1e-09,"( 6.0,4.0)",0.6320610687022901
0.5,adam,1e-09,"( 6.0,5.0)",0.4076335877862595
0.5,adam,1e-09,"( 7.0,1.0)",0.5908396946564886
0.5,adam,1e-09,"( 7.0,2.0)",0.4076335877862595
0.5,adam,1e-09,"( 7.0,3.0)",0.4076335877862595
0.5,adam,1e-09,"( 7.0,4.0)",0.6564885496183206
0.5,adam,1e-09,"( 7.0,5.0)",0.6320610687022901
0.5,adam,1e-09,"( 8.0,1.0)",0.4076335877862595
0.5,adam,1e-09,"( 8.0,2.0)",0.6213740458015267
0.5,adam,1e-09,"( 8.0,3.0)",0.5923664122137404
0.5,adam,1e-09,"( 8.0,4.0)",0.6687022900763359
0.5,adam,1e-09,"( 8.0,5.0)",0.6580152671755726
0.5,adam,1e-09,"( 9.0,1.0)",0.5923664122137404
0.5,adam,1e-09,"( 9.0,2.0)",0.6152671755725191
0.5,adam,1e-09,"( 9.0,3.0)",0.6595419847328244
0.5,adam,1e-09,"( 9.0,4.0)",0.4076335877862595
0.5,adam,1e-09,"( 9.0,5.0)",0.6900763358778625
0.5,adam,1e-09,"( 10.0,1.0)",0.5923664122137404
0.5,adam,1e-09,"( 10.0,2.0)",0.6427480916030535
0.5,adam,1e-09,"( 10.0,3.0)",0.5923664122137404
0.5,adam,1e-09,"( 10.0,4.0)",0.650381679389313
0.5,adam,1e-09,"( 10.0,5.0)",0.6870229007633588
0.5,adam,1e-06,"( 6.0,1.0)",0.5923664122137404
0.5,adam,1e-06,"( 6.0,2.0)",0.6320610687022901
0.5,adam,1e-06,"( 6.0,3.0)",0.6106870229007634
0.5,adam,1e-06,"( 6.0,4.0)",0.6320610687022901
0.5,adam,1e-06,"( 6.0,5.0)",0.4076335877862595
0.5,adam,1e-06,"( 7.0,1.0)",0.5908396946564886
0.5,adam,1e-06,"( 7.0,2.0)",0.4076335877862595
0.5,adam,1e-06,"( 7.0,3.0)",0.4076335877862595
0.5,adam,1e-06,"( 7.0,4.0)",0.6564885496183206
0.5,adam,1e-06,"( 7.0,5.0)",0.6351145038167939
0.5,adam,1e-06,"( 8.0,1.0)",0.4076335877862595
0.5,adam,1e-06,"( 8.0,2.0)",0.6198473282442748
0.5,adam,1e-06,"( 8.0,3.0)",0.5923664122137404
0.5,adam,1e-06,"( 8.0,4.0)",0.6687022900763359
0.5,adam,1e-06,"( 8.0,5.0)",0.6580152671755726
0.5,adam,1e-06,"( 9.0,1.0)",0.5923664122137404
0.5,adam,1e-06,"( 9.0,2.0)",0.6152671755725191
0.5,adam,1e-06,"( 9.0,3.0)",0.6595419847328244
0.5,adam,1e-06,"( 9.0,4.0)",0.4076335877862595
0.5,adam,1e-06,"( 9.0,5.0)",0.6900763358778625
0.5,adam,1e-06,"( 10.0,1.0)",0.5923664122137404
0.5,adam,1e-06,"( 10.0,2.0)",0.6427480916030535
0.5,adam,1e-06,"( 10.0,3.0)",0.5923664122137404
0.5,adam,1e-06,"( 10.0,4.0)",0.650381679389313
0.5,adam,1e-06,"( 10.0,5.0)",0.6870229007633588
0.5,adam,0.001,"( 6.0,1.0)",0.5923664122137404
0.5,adam,0.001,"( 6.0,2.0)",0.6320610687022901
0.5,adam,0.001,"( 6.0,3.0)",0.6045801526717557
0.5,adam,0.001,"( 6.0,4.0)",0.6442748091603053
0.5,adam,0.001,"( 6.0,5.0)",0.4076335877862595
0.5,adam,0.001,"( 7.0,1.0)",0.5908396946564886
0.5,adam,0.001,"( 7.0,2.0)",0.5923664122137404
0.5,adam,0.001,"( 7.0,3.0)",0.4076335877862595
0.5,adam,0.001,"( 7.0,4.0)",0.6610687022900763
0.5,adam,0.001,"( 7.0,5.0)",0.6381679389312978
0.5,adam,0.001,"( 8.0,1.0)",0.4076335877862595
0.5,adam,0.001,"( 8.0,2.0)",0.6381679389312978
0.5,adam,0.001,"( 8.0,3.0)",0.5923664122137404
0.5,adam,0.001,"( 8.0,4.0)",0.6763358778625954
0.5,adam,0.001,"( 8.0,5.0)",0.6595419847328244
0.5,adam,0.001,"( 9.0,1.0)",0.5923664122137404
0.5,adam,0.001,"( 9.0,2.0)",0.6152671755725191
0.5,adam,0.001,"( 9.0,3.0)",0.6595419847328244
0.5,adam,0.001,"( 9.0,4.0)",0.4076335877862595
0.5,adam,0.001,"( 9.0,5.0)",0.6900763358778625
0.5,adam,0.001,"( 10.0,1.0)",0.5923664122137404
0.5,adam,0.001,"( 10.0,2.0)",0.6427480916030535
0.5,adam,0.001,"( 10.0,3.0)",0.5923664122137404
0.5,adam,0.001,"( 10.0,4.0)",0.650381679389313
0.5,adam,0.001,"( 10.0,5.0)",0.6916030534351145
0.6,lbfgs,1e-09,"( 6.0,1.0)",0.5190839694656488
0.6,lbfgs,1e-09,"( 6.0,2.0)",0.6030534351145038
0.6,lbfgs,1e-09,"( 6.0,3.0)",0.6030534351145038
0.6,lbfgs,1e-09,"( 6.0,4.0)",0.787531806615776
0.6,lbfgs,1e-09,"( 6.0,5.0)",0.6246819338422391
0.6,lbfgs,1e-09,"( 7.0,1.0)",0.6030534351145038
0.6,lbfgs,1e-09,"( 7.0,2.0)",0.6030534351145038
0.6,lbfgs,1e-09,"( 7.0,3.0)",0.7595419847328244
0.6,lbfgs,1e-09,"( 7.0,4.0)",0.48982188295165396
0.6,lbfgs,1e-09,"( 7.0,5.0)",0.787531806615776
0.6,lbfgs,1e-09,"( 8.0,1.0)",0.6030534351145038
0.6,lbfgs,1e-09,"( 8.0,2.0)",0.39567430025445294
0.6,lbfgs,1e-09,"( 8.0,3.0)",0.6030534351145038
0.6,lbfgs,1e-09,"( 8.0,4.0)",0.6513994910941476
0.6,lbfgs,1e-09,"( 8.0,5.0)",0.6030534351145038
0.6,lbfgs,1e-09,"( 9.0,1.0)",0.6030534351145038
0.6,lbfgs,1e-09,"( 9.0,2.0)",0.787531806615776
0.6,lbfgs,1e-09,"( 9.0,3.0)",0.6272264631043257
0.6,lbfgs,1e-09,"( 9.0,4.0)",0.6030534351145038
0.6,lbfgs,1e-09,"( 9.0,5.0)",0.6030534351145038
0.6,lbfgs,1e-09,"( 10.0,1.0)",0.6030534351145038
0.6,lbfgs,1e-09,"( 10.0,2.0)",0.6030534351145038
0.6,lbfgs,1e-09,"( 10.0,3.0)",0.7709923664122137
0.6,lbfgs,1e-09,"( 10.0,4.0)",0.5954198473282443
0.6,lbfgs,1e-09,"( 10.0,5.0)",0.6081424936386769
0.6,lbfgs,1e-06,"( 6.0,1.0)",0.5190839694656488
0.6,lbfgs,1e-06,"( 6.0,2.0)",0.6030534351145038
0.6,lbfgs,1e-06,"( 6.0,3.0)",0.6030534351145038
0.6,lbfgs,1e-06,"( 6.0,4.0)",0.7862595419847328
0.6,lbfgs,1e-06,"( 6.0,5.0)",0.6246819338422391
0.6,lbfgs,1e-06,"( 7.0,1.0)",0.6030534351145038
0.6,lbfgs,1e-06,"( 7.0,2.0)",0.6030534351145038
0.6,lbfgs,1e-06,"( 7.0,3.0)",0.7849872773536896
0.6,lbfgs,1e-06,"( 7.0,4.0)",0.48982188295165396
0.6,lbfgs,1e-06,"( 7.0,5.0)",0.7862595419847328
0.6,lbfgs,1e-06,"( 8.0,1.0)",0.6030534351145038
0.6,lbfgs,1e-06,"( 8.0,2.0)",0.39567430025445294
0.6,lbfgs,1e-06,"( 8.0,3.0)",0.6030534351145038
0.6,lbfgs,1e-06,"( 8.0,4.0)",0.6513994910941476
0.6,lbfgs,1e-06,"( 8.0,5.0)",0.6030534351145038
0.6,lbfgs,1e-06,"( 9.0,1.0)",0.6030534351145038
0.6,lbfgs,1e-06,"( 9.0,2.0)",0.7786259541984732
0.6,lbfgs,1e-06,"( 9.0,3.0)",0.6272264631043257
0.6,lbfgs,1e-06,"( 9.0,4.0)",0.6030534351145038
0.6,lbfgs,1e-06,"( 9.0,5.0)",0.6030534351145038
0.6,lbfgs,1e-06,"( 10.0,1.0)",0.6030534351145038
0.6,lbfgs,1e-06,"( 10.0,2.0)",0.6030534351145038
